02 2016																																																																																																																																																										
Company	Planner	Available User Field 3	Division	Ship To	Item	Description	UPC Code	Class 1	Class 2	Class 3	Class 4	SOP Flag	ABC Code 1	ABC Code 3	Forecast Flag	Future Cost	Future Price	Unsigned Error	Original History  1	Original History  2	Original History  3	Original History  4	Original History  5	Original History  6	Original History  7	Original History  8	Original History  9	Original History 10	Original History 11	Original History 12	Original History 13	Original History 14	Original History 15	Original History 16	Original History 17	Original History 18	Original History 19	Original History 20	Original History 21	Original History 22	Original History 23	Original History 24	Original History 25	Original History 26	Original History 27	Original History 28	Original History 29	Original History 30	Original History 31	Original History 32	Original History 33	Original History 34	Original History 35	Original History 36	Adjusted History  1	Adjusted History  2	Adjusted History  3	Adjusted History  4	Adjusted History  5	Adjusted History  6	Adjusted History  7	Adjusted History  8	Adjusted History  9	Adjusted History 10	Adjusted History 11	Adjusted History 12	Adjusted History 13	Adjusted History 14	Adjusted History 15	Adjusted History 16	Adjusted History 17	Adjusted History 18	Adjusted History 19	Adjusted History 20	Adjusted History 21	Adjusted History 22	Adjusted History 23	Adjusted History 24	Adjusted History 25	Adjusted History 26	Adjusted History 27	Adjusted History 28	Adjusted History 29	Adjusted History 30	Adjusted History 31	Adjusted History 32	Adjusted History 33	Adjusted History 34	Adjusted History 35	Adjusted History 36	Adjusted Forecast  1	Adjusted Forecast  2	Adjusted Forecast  3	Adjusted Forecast  4	Adjusted Forecast  5	Adjusted Forecast  6	Adjusted Forecast  7	Adjusted Forecast  8	Adjusted Forecast  9	Adjusted Forecast 10	Adjusted Forecast 11	Adjusted Forecast 12	System Forecast  1	System Forecast  2	System Forecast  3	System Forecast  4	System Forecast  5	System Forecast  6	System Forecast  7	System Forecast  8	System Forecast  9	System Forecast 10	System Forecast 11	System Forecast 12	Birth Date	Discontinue Date	Independent Demand 1	Independent Demand 2	Independent Demand 3	Independent Demand 4	Independent Demand 5	Independent Demand 6	Independent Demand 7	Independent Demand 8	Independent Demand 9	Independent Demand 10	Independent Demand 11	Independent Demand 12	Historical Cost  1	Historical Price1	Historical Price2	Historical Price3	Historical Price4	Historical Price5	Historical Price6	Historical Price7	Historical Price8	Historical Price9	Historical Price10	Historical Price11	Historical Price12	Historical Price13	Historical Price14	Historical Price15	Historical Price16	Historical Price17	Historical Price18	Historical Price19	Historical Price20	Historical Price21	Historical Price22	Historical Price23	Historical Price24	Interpolation Counter
	PHILLIPS	505	SYML	121808	5055736	MKSA SWIRL WHITE ROUND PL	885991007388	10	40050MIKASA	DINNERWARE00101110	02975040050	Y			N	11.54     	44.0000000	0.0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20160112		0	0	0	0	0	0	0	0	0	0	0	0	11.5400000	31.0700000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1
	BORGES	505	SYML	135930	5055736	MKSA SWIRL WHITE ROUND PL	885991007388	10	40050MIKASA	DINNERWARE00101110		N			N	11.54     	25.0000000	.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20160209		0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
	HABERKOR	505	SYML	151638	5055736	MKSA SWIRL WHITE ROUND PL	885991007388	10	40050MIKASA	DINNERWARE00101110	00000040050	Y	D	E	Y	11.54     	49.99     	28.6	3	3	0	2	0	0	1	1	0	1	3	0	2	5	1	1	2	0	2	1	0	1	1	1	0	2	1	2	1	0	1	1	0	0	4	1	3	3	0	2	0	0	1	1	0	1	3	0	2	5	1	1	2	0	2	1	0	1	1	1	0	2	1	2	1	0	1	1	0	0	4	1	1	2	1	0	1	1	0	1	2	1	4	2	1	2	1	0	1	1	0	1	1	1	4	2	20090403		0	0	0	0	0	0	0	0	0	0	0	0	11.5400000	49.9900000	49.9900000	49.99     	49.9900000	49.99     	49.99     	49.9900000	40.0000000	49.99     	40.0000000	49.9900000	.000000000	47.2700000	43.2000000	39.9900000	49.9900000	39.9900000	49.9900000	44.9900000	49.9900000	49.9900000	49.9900000	39.9900000	49.9900000	13
	STORY	505	SYML	155559	5055736	MKSA SWIRL WHITE ROUND PL	885991007388	10	40050MIKASA	DINNERWARE00101110	16197040050	Y	D		N	11.54     	25.0000000	0.0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151006		0	0	0	0	0	0	0	0	0	0	0	0	11.5400000	25.0000000	25.0000000	25.0000000	25.0000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4
	HABERKOR	505	SYML	157539	5055736	MKSA SWIRL WHITE ROUND PL	885991007388	10	40050MIKASA	DINNERWARE00101110	00000040050	Y			N	11.54     	25.0000000	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20160119		0	0	0	0	0	0	0	0	0	0	0	0	11.5400000	25.0000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1
	SKOKOS	505	SYML	158599	5055736	MKSA SWIRL WHITE ROUND PL	885991007388	10	40050MIKASA	DINNERWARE00101110	00000040050	Y	D		N	11.54     	27.58     	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20160106		0	0	0	0	0	0	0	0	0	0	0	0	11.5400000	27.5800000	.000000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1
	MERRILL	505	SYML	9999999	5055736	MKSA SWIRL WHITE ROUND PL	885991007388	10	40050MIKASA	DINNERWARE00101110	00000040050	N	D		N	11.54     	15.19     	0.0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151030		0	0	0	0	0	0	0	0	0	0	0	0	11.5400000	15.1900000	21.7900000	.000000000	.000000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4
		505	SYML	============	5055736	MKSA SWIRL WHITE ROUND PL	885991007388	10	40050MIKASA	DINNERWARE00101110	00000040050	Y	D		N	11.5400000	26.8380000	.0	11	29	2	28	0	30	1	79	36	43	3	0	2	23	19	31	32	18	38	1	36	61	25	25	0	2	19	32	7	12	1	7	12	0	4	13	11	29	2	28	0	30	1	79	36	43	3	0	2	23	19	31	32	18	38	1	36	61	25	25	0	2	19	32	7	12	1	7	12	0	4	13	15	11	43	30	63	14	17	11	28	12	15	4	14	11	38	30	31	14	17	11	25	12	15	2	20151030		0	0	0	0	0	0	0	0	0	0	0	0	11.5400000	35.3609090	26.8103448	25.0000000	26.7850000	0.00000000	25.0000000	49.9900000	25.1898734	25.0000000	25.3488372	49.9900000	0.00000000	47.2700000	28.9565217	25.7889473	25.8061290	25.9368750	25.0000000	26.0521052	49.9900000	25.0000000	25.4096721	25.5996000	25.9996000	
	VELLA	505	SYML	101540	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110	00584040050	Y	A	E	Y	13.81     	30.0000000	42.2	2	3	0	299	0	2	1	186	258	183	151	17	60	35	18	163	270	55	110	180	174	64	263	222	59	17	14	321	0	124	2	38	100	177	107	173	2	3	0	299	0	2	1	186	258	183	151	17	60	35	18	163	270	55	110	180	174	64	263	222	59	17	14	321	0	124	2	38	100	177	107	173	131	203	149	115	137	33	39	59	171	6	11	23	93	118	96	157	119	33	39	59	171	6	11	23	20090317		0	0	0	0	0	0	0	0	0	0	0	0	13.8100000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	13
	LAURICEL	505	SYML	105763	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110	00922040050	Y	C		Y	13.81     	30.0000000	82.4	5	29	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	29	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	20150912		1	0	0	0	0	0	0	0	0	0	0	0	13.8100000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5
	PHILLIPS	505	SYML	121808	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110	02975040050	Y	D		N	13.81     	39.63     	0.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151117		0	0	0	0	0	0	0	0	0	0	0	0	13.8100000	39.63     	39.63     	41.2300000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3
	BORGES	505	SYML	135930	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110		N			N	13.81     	30.0000000	.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20160209		0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
	LAURICEL	505	SYML	137029	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110	00922040050	Y	B		Y	13.81     	30.0000000	8.7	16	35	2	20	28	19	16	25	21	9	9	23	24	61	13	37	6	5	13	42	51	12	14	6	21	46	11	59	0	61	0	0	30	5	0	0	16	35	2	20	28	19	16	25	21	9	9	23	24	61	13	37	6	5	13	42	51	12	14	6	21	46	11	59	0	61	0	0	30	5	0	0	20	20	20	34	31	18	18	16	27	7	45	19	13	11	10	34	31	13	11	16	27	7	45	19	20150217		6	0	0	0	0	0	0	0	0	0	0	0	13.8100000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	13
	VELLA	505	SYML	150221	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110	00584040050	Y	D		Y	13.81     	30.0000000	80.0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	8	0	0	0	0	0	0	11	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	8	0	0	0	0	0	0	11	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20121031		0	0	0	0	0	0	0	0	0	0	0	0	.000000000	.000000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	.000000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	13
	HABERKOR	505	SYML	151638	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110	00000040050	Y	B	E	Y	13.81     	59.99     	25.1	8	15	18	10	4	1	5	7	6	13	5	4	10	30	14	11	7	0	4	6	8	3	1	4	12	9	6	11	0	3	0	3	2	4	2	3	8	15	18	10	4	1	5	7	6	13	5	4	10	30	14	11	7	0	4	6	8	3	1	4	12	9	6	11	0	3	0	3	2	4	2	3	6	4	10	6	6	4	1	3	11	16	18	10	6	4	10	6	6	4	1	3	10	12	17	10	20090403		0	0	0	0	0	0	0	0	0	0	0	0	13.8100000	52.4900000	55.9900000	59.9900000	47.9900000	44.9900000	59.9900000	47.9900000	24.0000000	47.9900000	20.8900000	57.5900000	36.7200000	45.5900000	46.3900000	42.3200000	39.2700000	24.0000000	.000000000	50.2400000	55.9500000	27.0000000	51.9900000	59.9900000	41.9900000	13
	STORY	505	SYML	155559	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110	16197040050	Y	D		Y	13.81     	30.0000000	50.0	2	6	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	20150827		0	0	0	0	0	0	0	0	0	0	0	0	13.8100000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6
	SKOKOS	505	SYML	158599	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110	00000040050	Y	D		N	13.81     	32.94     	0.0	2	0	0	1	0	1	0	0	4	1	1	1	3	6	0	1	2	0	0	0	2	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	4	1	1	1	3	6	0	1	2	0	0	0	2	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20131011		0	0	0	0	0	0	0	0	0	0	0	0	13.8100000	32.9400000	.000000000	32.94     	32.9400000	32.94     	32.9400000	32.94     	32.94     	32.9400000	32.9400000	32.9400000	32.9400000	32.9400000	32.9400000	.000000000	32.9400000	32.9400000	.000000000	.000000000	32.9400000	32.9400000	32.9400000	32.9400000	32.9400000	13
	MERRILL	505	SYML	9999999	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110	00000040050	N	D		Y	13.81     	32.88     	52.5	2	4	2	1	0	0	0	0	2	1	2	0	3	0	2	1	0	0	2	3	2	0	0	2	1	1	4	1	0	1	0	1	1	1	0	2	2	4	2	1	0	0	0	0	2	1	2	0	3	0	2	1	0	0	2	3	2	0	0	2	1	1	4	1	0	1	0	1	1	1	0	2	1	1	1	2	1	1	0	0	1	3	2	2	1	1	1	2	1	1	0	0	1	3	2	2	20100407		0	0	0	0	0	0	0	0	0	0	0	0	13.8100000	18.1700000	15.0000000	30.0000000	30.0000000	30.09     	30.09     	30.09     	30.09     	37.9000000	29.8100000	15.0000000	.000000000	20.0000000	33.2000000	46.3900000	30.0000000	.000000000	.000000000	15.0000000	10.0000000	30.0000000	.000000000	30.1200000	15.0000000	13
		505	SYML	============	5055738	MKSA SWIRL WHITE OVAL PLA	885991007364	10	40050MIKASA	DINNERWARE00101110	00000040050	Y	D		N	13.8100000	31.0844827	.0	37	92	26	332	41	24	22	218	291	210	168	45	103	132	47	213	293	60	129	231	237	80	280	246	97	73	36	393	0	189	2	42	136	187	109	178	37	92	26	332	41	24	22	218	291	210	168	45	103	132	47	213	293	60	129	231	237	80	280	246	97	73	36	393	0	189	2	42	136	187	109	178	174	242	195	171	189	74	72	100	224	47	90	68	127	148	131	213	171	65	65	92	223	42	89	68	20100407		7	0	0	0	0	0	0	0	0	0	0	0	13.8100000	34.3821621	33.5853260	51.6261538	30.5507228	31.4624390	31.3720833	34.0886363	29.8073394	30.4656357	29.4491428	30.6600595	30.6626666	31.3079611	33.8586363	34.3672340	30.4925352	29.8767235	30.0000000	30.3950387	30.4142857	29.9235443	30.8613750	30.1281071	30.0849593	
	VELLA	505	SYML	101540	5055769	MKSA SWIRL BLACK OVAL PLA	885991007579	10	40050MIKASA	DINNERWARE00101110	00584040050	Y	C		Y	13.18     	30.0000000	80.4	0	0	0	0	0	0	0	0	0	18	12	0	6	0	0	6	24	18	47	1	24	18	37	310	6	12	12	6	12	24	24	48	24	12	118	0	0	0	0	0	0	0	0	0	0	18	12	0	6	0	0	6	24	18	47	1	24	18	37	310	6	12	12	6	12	24	24	48	24	12	118	0	0	12	18	1	1	1	0	0	0	0	0	0	7	4	1	1	1	1	0	0	0	0	0	0	20110928		0	0	0	0	0	0	0	0	0	0	0	0	13.1800000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	.000000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	30.0000000	13
	BORGES	505	SYML	135930	5055769	MKSA SWIRL BLACK OVAL PLA	885991007579	10	40050MIKASA	DINNERWARE00101110		N			N	13.18     	30.0000000	.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20160209		0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
	HABERKOR	505	SYML	151638	5055769	MKSA SWIRL BLACK OVAL PLA	885991007579	10	40050MIKASA	DINNERWARE00101110	00000040050	Y	C	E	Y	13.18     	59.99     	35.3	1	2	1	0	2	0	0	0	1	2	2	1	0	2	2	1	3	2	1	0	0	1	0	0	1	0	0	0	1	0	0	4	1	1	1	4	1	2	1	0	2	0	0	0	1	2	2	1	0	2	2	1	3	2	1	0	0	1	0	0	1	0	0	0	1	0	0	4	1	1	1	4	1	2	1	1	2	0	1	3	1	1	1	1	1	1	1	1	2	0	1	3	0	1	1	1	20090403		0	0	0	0	0	0	0	0	0	0	0	0	13.1800000	59.9900000	59.9900000	59.9900000	59.99     	59.9900000	.000000000	59.99     	59.99     	47.9900000	59.9900000	59.9900000	47.9900000	59.9900000	57.4200000	52.4900000	59.9900000	55.9900000	59.9900000	47.9900000	59.9900000	59.9900000	59.9900000	59.9900000	59.9900000	13
	STORY	505	SYML	155559	5055769	MKSA SWIRL BLACK OVAL PLA	885991007579	10	40050MIKASA	DINNERWARE00101110	16197040050	Y	D		N	13.18     	30.0000000	0.0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151013		0	0	0	0	0	0	0	0	0	0	0	0	13.1800000	30.0000000	30.0000000	30.0000000	30.0000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4
		505	SYML	============	5055769	MKSA SWIRL BLACK OVAL PLA	885991007579	10	40050MIKASA	DINNERWARE00101110	16197040050	Y	D		N	13.1800000	59.9900000	.0	1	2	2	2	2	0	0	0	1	20	14	1	6	2	2	7	27	20	48	1	24	19	37	310	7	12	12	6	13	24	24	52	25	13	119	4	1	2	2	2	2	0	0	0	1	20	14	1	6	2	2	7	27	20	48	1	24	19	37	310	7	12	12	6	13	24	24	52	25	13	119	4	1	14	19	2	3	1	1	3	1	1	1	1	8	5	2	2	3	1	1	3	0	1	1	1	20151013		0	0	0	0	0	0	0	0	0	0	0	0	13.1800000	59.9900000	59.9900000	44.9950000	30.0000000	59.9900000	0.00000000	0.00000000	0.00000000	47.9900000	32.9990000	34.2842857	47.9900000	30.0000000	57.4200000	52.4900000	34.2842857	32.8877777	32.9990000	30.3747916	30.0000000	30.0000000	31.5784210	30.0000000	30.0000000	
	VELLA	505	SYML	101540	5055770	MKSA SWIRL BLACK ROUND PL	885991007586	10	40050MIKASA	DINNERWARE00101110	00584040050	Y	D		N	11.53     	25.0000000	0.0	0	0	0	0	0	0	0	0	30	0	0	0	0	6	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	60	0	42	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	6	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	60	0	42	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20110927		0	0	0	0	0	0	0	0	0	0	0	0	11.5300000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	.000000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	25.0000000	.000000000	13
	BORGES	505	SYML	135930	5055770	MKSA SWIRL BLACK ROUND PL	885991007586	10	40050MIKASA	DINNERWARE00101110		N			N	11.53     	25.0000000	.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20160209		0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0
	HABERKOR	505	SYML	151638	5055770	MKSA SWIRL BLACK ROUND PL	885991007586	10	40050MIKASA	DINNERWARE00101110	00000040050	Y	C		N	11.53     	49.99     	0.0	1	2	2	0	4	0	0	3	3	3	0	3	1	4	10	4	2	1	0	1	1	1	1	0	2	1	3	1	0	0	1	2	0	0	0	0	1	2	2	0	4	0	0	3	3	3	0	3	1	4	10	4	2	1	0	1	1	1	1	0	2	1	3	1	0	0	1	2	0	0	0	0	3	0	3	3	3	0	0	4	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	20130619		1	0	0	0	0	0	0	0	0	0	0	0	11.5300000	29.9900000	29.9900000	29.9900000	49.99     	29.9900000	.000000000	49.99     	20.9900000	24.8400000	26.8300000	49.9900000	28.7900000	29.9900000	29.9900000	25.2700000	25.4900000	27.0000000	29.9900000	49.9900000	29.9900000	29.9900000	29.9900000	19.2000000	49.9900000	13
	STORY	505	SYML	155559	5055770	MKSA SWIRL BLACK ROUND PL	885991007586	10	40050MIKASA	DINNERWARE00101110	16197040050	Y	D		N	11.53     	25.0000000	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151117		0	0	0	0	0	0	0	0	0	0	0	0	11.5300000	25.0000000	25.0000000	25.0000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3
	MERRILL	505	SYML	9999999	5055770	MKSA SWIRL BLACK ROUND PL	885991007586	10	40050MIKASA	DINNERWARE00101110	00000040050	N	D		N	11.53     	15.17     	0.0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20151030		0	0	0	0	0	0	0	0	0	0	0	0	11.5300000	15.1700000	21.2500000	.000000000	.000000000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4
