KAPPL	KSCHL	VKORG	ZZ_MVGR5	KUNNR	DATBI	KNUMA	DATAB	KNUMH
V	ZRP1	SYCF	MFR	135647	2015/12/31	973	2015/04/01	0003931452
V	ZRP1	SYCF	MFR	135647	2016/12/31	1396	2016/01/01	0004182646
V	ZRP1	SYCF	MFR	135852	2015/12/31	973	2015/04/01	0003931455
V	ZRP1	SYCF	MFR	135852	2016/12/31	1396	2016/01/01	0004182647
V	ZRP1	SYCF	MFR	136184	2015/12/31	973	2015/04/01	0003931461
V	ZRP1	SYCF	MFR	136184	2016/12/31	1396	2016/01/01	0004182648
V	ZRP1	SYCF	MFR	136352	2015/12/31	973	2015/04/01	0003931435
V	ZRP1	SYCF	MFR	136352	2016/12/31	1396	2016/01/01	0004182649
V	ZRP1	SYCF	MFR	137740	2015/12/31	973	2015/04/01	0003931443
V	ZRP1	SYCF	MFR	137740	2016/12/31	1396	2016/01/01	0004182650
V	ZRP1	SYCF	MFR	138155	2015/12/31	973	2015/04/01	0003931450
V	ZRP1	SYCF	MFR	138155	2016/12/31	1396	2016/01/01	0004182651
V	ZRP1	SYCF	MFR	139210	2015/12/31	973	2015/04/01	0003931440
V	ZRP1	SYCF	MFR	139210	2016/12/31	1396	2016/01/01	0004182652
V	ZRP1	SYCF	MFR	139217	2015/12/31	973	2015/04/01	0003931436
V	ZRP1	SYCF	MFR	139217	2016/12/31	1396	2016/01/01	0004182653
V	ZRP1	SYCF	MFR	139218	2015/12/31	973	2015/04/01	0003931437
V	ZRP1	SYCF	MFR	139218	2016/12/31	1396	2016/01/01	0004182654
V	ZRP1	SYCF	MFR	140802	2015/12/31	973	2015/04/01	0003931458
V	ZRP1	SYCF	MFR	140802	2016/12/31	1396	2016/01/01	0004182655
V	ZRP1	SYCF	MFR	142211	2015/12/31	973	2015/04/01	0003931439
V	ZRP1	SYCF	MFR	142211	2016/12/31	1396	2016/01/01	0004182656
V	ZRP1	SYCF	MFR	142218	2015/12/31	973	2015/04/01	0003931442
V	ZRP1	SYCF	MFR	142218	2016/12/31	1396	2016/01/01	0004182657
V	ZRP1	SYCF	MFR	149650	2015/12/31	973	2015/04/01	0003931447
V	ZRP1	SYCF	MFR	149650	2016/12/31	1396	2016/01/01	0004182658
V	ZRP1	SYCF	MFR	157875	2015/12/31	973	2015/04/01	0003931433
V	ZRP1	SYCF	MFR	157875	2016/12/31	1396	2016/01/01	0004182659
V	ZRP1	SYCF	MFR	157886	2015/12/31	973	2015/04/01	0003931459
V	ZRP1	SYCF	MFR	157886	2016/12/31	1396	2016/01/01	0004182660
V	ZRP1	SYCF	MFR	158985	2015/12/31	973	2015/04/01	0003931441
V	ZRP1	SYCF	MFR	158985	2016/12/31	1396	2016/01/01	0004182661
V	ZRP1	SYCF	MFR	159393	2015/12/31	973	2015/04/01	0003931448
V	ZRP1	SYCF	MFR	159393	2016/12/31	1396	2016/01/01	0004182662
V	ZRP1	SYCF	MFR	161663	2015/12/31	973	2015/04/01	0003931454
V	ZRP1	SYCF	MFR	161663	2016/12/31	1396	2016/01/01	0004182663
V	ZRP1	SYCF	MI5	186938	2015/12/31	1069	2015/04/01	0003987544
V	ZRP1	SYCF	MI5	186938	2016/12/31	1420	2016/01/01	0004183199
V	ZRP1	SYCF	NSM	101813	2015/12/31	1094	2015/04/01	0003948917
V	ZRP1	SYCF	NSM	101813	2016/12/31	1425	2016/01/01	0004183299
V	ZRP1	SYCF	NSM	103726	2015/12/31	1094	2015/04/01	0003948918
V	ZRP1	SYCF	NSM	103726	2016/12/31	1425	2016/01/01	0004183300
V	ZRP1	SYCF	NSM	103866	2015/12/31	1094	2015/04/01	0003948921
V	ZRP1	SYCF	NSM	103866	2016/12/31	1425	2016/01/01	0004183301
V	ZRP1	SYCF	NSM	108023	2015/12/31	1094	2015/04/01	0003948927
V	ZRP1	SYCF	NSM	108023	2016/12/31	1425	2016/01/01	0004183302
V	ZRP1	SYCF	NSM	109454	2015/12/31	1094	2015/04/01	0003948934
V	ZRP1	SYCF	NSM	109454	2016/12/31	1425	2016/01/01	0004183303
V	ZRP1	SYCF	NSM	110697	2015/12/31	1094	2015/04/01	0003948928
V	ZRP1	SYCF	NSM	110697	2016/12/31	1425	2016/01/01	0004183304
V	ZRP1	SYCF	NSM	111796	2015/12/31	1094	2015/04/01	0003948929
V	ZRP1	SYCF	NSM	111796	2016/12/31	1425	2016/01/01	0004183305
V	ZRP1	SYCF	NSM	114202	2015/12/31	1094	2015/04/01	0003948930
V	ZRP1	SYCF	NSM	114202	2016/12/31	1425	2016/01/01	0004183306
V	ZRP1	SYCF	NSM	114410	2015/12/31	1094	2015/04/01	0003948932
V	ZRP1	SYCF	NSM	114410	2016/12/31	1425	2016/01/01	0004183307
V	ZRP1	SYCF	NSM	114602	2015/12/31	1094	2015/04/01	0003948938
V	ZRP1	SYCF	NSM	114602	2016/12/31	1425	2016/01/01	0004183308
V	ZRP1	SYCF	NSM	120451	2015/12/31	1094	2015/04/01	0003948937
V	ZRP1	SYCF	NSM	120451	2016/12/31	1425	2016/01/01	0004183309
V	ZRP1	SYCF	NSM	121059	2015/12/31	1094	2015/04/01	0003948941
V	ZRP1	SYCF	NSM	121059	2016/12/31	1425	2016/01/01	0004183310
V	ZRP1	SYCF	NSM	135647	2015/12/31	1094	2015/04/01	0003948933
V	ZRP1	SYCF	NSM	135647	2016/12/31	1425	2016/01/01	0004183311
V	ZRP1	SYCF	NSM	135852	2015/12/31	1094	2015/04/01	0003948936
V	ZRP1	SYCF	NSM	135852	2016/12/31	1425	2016/01/01	0004183312
V	ZRP1	SYCF	NSM	136387	2015/12/31	1094	2015/04/01	0003948939
V	ZRP1	SYCF	NSM	136387	2016/12/31	1425	2016/01/01	0004183313
V	ZRP1	SYCF	NSM	137740	2015/12/31	1094	2015/04/01	0003948926
V	ZRP1	SYCF	NSM	137740	2016/12/31	1425	2016/01/01	0004183314
V	ZRP1	SYCF	NSM	138155	2015/12/31	1094	2015/04/01	0003948931
V	ZRP1	SYCF	NSM	138155	2016/12/31	1425	2016/01/01	0004183315
V	ZRP1	SYCF	NSM	139210	2015/12/31	1094	2015/04/01	0003948923
V	ZRP1	SYCF	NSM	139210	2016/12/31	1425	2016/01/01	0004183316
V	ZRP1	SYCF	NSM	139217	2015/12/31	1094	2015/04/01	0003948919
V	ZRP1	SYCF	NSM	139217	2016/12/31	1425	2016/01/01	0004183317
V	ZRP1	SYCF	NSM	139218	2015/12/31	1094	2015/04/01	0003948920
V	ZRP1	SYCF	NSM	139218	2016/12/31	1425	2016/01/01	0004183318
V	ZRP1	SYCF	NSM	140802	2015/12/31	1094	2015/04/01	0003948942
V	ZRP1	SYCF	NSM	140802	2016/12/31	1425	2016/01/01	0004183319
V	ZRP1	SYCF	NSM	142211	2015/12/31	1094	2015/04/01	0003948922
V	ZRP1	SYCF	NSM	142211	2016/12/31	1425	2016/01/01	0004183320
V	ZRP1	SYCF	NSM	142218	2015/12/31	1094	2015/04/01	0003948925
V	ZRP1	SYCF	NSM	142218	2016/12/31	1425	2016/01/01	0004183321
V	ZRP1	SYCF	NSM	150571	2015/12/31	1094	2015/04/01	0003948940
V	ZRP1	SYCF	NSM	150571	2016/12/31	1425	2016/01/01	0004183322
V	ZRP1	SYCF	NSM	158985	2015/12/31	1094	2015/04/01	0003948924
V	ZRP1	SYCF	NSM	158985	2016/12/31	1425	2016/01/01	0004183323
V	ZRP1	SYCF	NSM	161663	2015/12/31	1094	2015/04/01	0003948935
V	ZRP1	SYCF	NSM	161663	2016/12/31	1425	2016/01/01	0004183324
V	ZRP1	SYCF	NSR	101813	2015/12/31	1094	2015/04/01	0003948943
V	ZRP1	SYCF	NSR	101813	2016/12/31	1425	2016/01/01	0004183273
V	ZRP1	SYCF	NSR	103726	2015/12/31	1094	2015/04/01	0003948944
V	ZRP1	SYCF	NSR	103726	2016/12/31	1425	2016/01/01	0004183274
V	ZRP1	SYCF	NSR	103866	2015/12/31	1094	2015/04/01	0003948947
V	ZRP1	SYCF	NSR	103866	2016/12/31	1425	2016/01/01	0004183275
V	ZRP1	SYCF	NSR	108023	2015/12/31	1094	2015/04/01	0003948953
V	ZRP1	SYCF	NSR	108023	2016/12/31	1425	2016/01/01	0004183276
V	ZRP1	SYCF	NSR	109454	2015/12/31	1094	2015/04/01	0003948960
V	ZRP1	SYCF	NSR	109454	2016/12/31	1425	2016/01/01	0004183277
V	ZRP1	SYCF	NSR	110697	2015/12/31	1094	2015/04/01	0003948954
V	ZRP1	SYCF	NSR	110697	2016/12/31	1425	2016/01/01	0004183278
V	ZRP1	SYCF	NSR	111796	2015/12/31	1094	2015/04/01	0003948955
V	ZRP1	SYCF	NSR	111796	2016/12/31	1425	2016/01/01	0004183279
V	ZRP1	SYCF	NSR	114202	2015/12/31	1094	2015/04/01	0003948956
V	ZRP1	SYCF	NSR	114202	2016/12/31	1425	2016/01/01	0004183280
V	ZRP1	SYCF	NSR	114410	2015/12/31	1094	2015/04/01	0003948958
V	ZRP1	SYCF	NSR	114410	2016/12/31	1425	2016/01/01	0004183281
V	ZRP1	SYCF	NSR	114602	2015/12/31	1094	2015/04/01	0003948964
V	ZRP1	SYCF	NSR	114602	2016/12/31	1425	2016/01/01	0004183282
V	ZRP1	SYCF	NSR	120451	2015/12/31	1094	2015/04/01	0003948963
V	ZRP1	SYCF	NSR	120451	2016/12/31	1425	2016/01/01	0004183283
V	ZRP1	SYCF	NSR	121059	2015/12/31	1094	2015/04/01	0003948967
V	ZRP1	SYCF	NSR	121059	2016/12/31	1425	2016/01/01	0004183284
V	ZRP1	SYCF	NSR	135647	2015/12/31	1094	2015/04/01	0003948959
V	ZRP1	SYCF	NSR	135647	2016/12/31	1425	2016/01/01	0004183285
V	ZRP1	SYCF	NSR	135852	2015/12/31	1094	2015/04/01	0003948962
V	ZRP1	SYCF	NSR	135852	2016/12/31	1425	2016/01/01	0004183286
V	ZRP1	SYCF	NSR	136387	2015/12/31	1094	2015/04/01	0003948965
V	ZRP1	SYCF	NSR	136387	2016/12/31	1425	2016/01/01	0004183287
V	ZRP1	SYCF	NSR	137740	2015/12/31	1094	2015/04/01	0003948952
V	ZRP1	SYCF	NSR	137740	2016/12/31	1425	2016/01/01	0004183288
V	ZRP1	SYCF	NSR	138155	2015/12/31	1094	2015/04/01	0003948957
V	ZRP1	SYCF	NSR	138155	2016/12/31	1425	2016/01/01	0004183289
V	ZRP1	SYCF	NSR	139210	2015/12/31	1094	2015/04/01	0003948949
V	ZRP1	SYCF	NSR	139210	2016/12/31	1425	2016/01/01	0004183290
V	ZRP1	SYCF	NSR	139217	2015/12/31	1094	2015/04/01	0003948945
V	ZRP1	SYCF	NSR	139217	2016/12/31	1425	2016/01/01	0004183291
V	ZRP1	SYCF	NSR	139218	2015/12/31	1094	2015/04/01	0003948946
V	ZRP1	SYCF	NSR	139218	2016/12/31	1425	2016/01/01	0004183292
V	ZRP1	SYCF	NSR	140802	2015/12/31	1094	2015/04/01	0003948968
V	ZRP1	SYCF	NSR	140802	2016/12/31	1425	2016/01/01	0004183293
V	ZRP1	SYCF	NSR	142211	2015/12/31	1094	2015/04/01	0003948948
V	ZRP1	SYCF	NSR	142211	2016/12/31	1425	2016/01/01	0004183294
V	ZRP1	SYCF	NSR	142218	2015/12/31	1094	2015/04/01	0003948951
V	ZRP1	SYCF	NSR	142218	2016/12/31	1425	2016/01/01	0004183295
V	ZRP1	SYCF	NSR	150571	2015/12/31	1094	2015/04/01	0003948966
V	ZRP1	SYCF	NSR	150571	2016/12/31	1425	2016/01/01	0004183296
V	ZRP1	SYCF	NSR	158985	2015/12/31	1094	2015/04/01	0003948950
V	ZRP1	SYCF	NSR	158985	2016/12/31	1425	2016/01/01	0004183297
V	ZRP1	SYCF	NSR	161663	2015/12/31	1094	2015/04/01	0003948961
V	ZRP1	SYCF	NSR	161663	2016/12/31	1425	2016/01/01	0004183298
V	ZRP1	SYCF	PB1	101813	2015/12/31	1098	2015/04/01	0003947373
V	ZRP1	SYCF	PB1	101813	2016/12/31	1427	2016/01/01	0004183362
V	ZRP1	SYCF	PB1	103726	2015/12/31	1098	2015/04/01	0003947374
V	ZRP1	SYCF	PB1	103726	2016/12/31	1427	2016/01/01	0004183363
V	ZRP1	SYCF	PB1	103866	2015/12/31	1098	2015/04/01	0003947377
V	ZRP1	SYCF	PB1	103866	2016/12/31	1427	2016/01/01	0004183364
V	ZRP1	SYCF	PB1	108023	2015/12/31	1098	2015/04/01	0003947383
V	ZRP1	SYCF	PB1	108023	2016/12/31	1427	2016/01/01	0004183365
V	ZRP1	SYCF	PB1	109454	2015/12/31	1098	2015/04/01	0003947390
V	ZRP1	SYCF	PB1	109454	2016/12/31	1427	2016/01/01	0004183366
V	ZRP1	SYCF	PB1	110697	2015/12/31	1098	2015/04/01	0003947384
V	ZRP1	SYCF	PB1	110697	2016/12/31	1427	2016/01/01	0004183367
V	ZRP1	SYCF	PB1	111796	2015/12/31	1098	2015/04/01	0003947385
V	ZRP1	SYCF	PB1	111796	2016/12/31	1427	2016/01/01	0004183368
V	ZRP1	SYCF	PB1	114202	2015/12/31	1098	2015/04/01	0003947386
V	ZRP1	SYCF	PB1	114202	2016/12/31	1427	2016/01/01	0004183369
V	ZRP1	SYCF	PB1	114410	2015/12/31	1098	2015/04/01	0003947388
V	ZRP1	SYCF	PB1	114410	2016/12/31	1427	2016/01/01	0004183370
V	ZRP1	SYCF	PB1	114602	2015/12/31	1098	2015/04/01	0003947394
V	ZRP1	SYCF	PB1	114602	2016/12/31	1427	2016/01/01	0004183371
V	ZRP1	SYCF	PB1	120451	2015/12/31	1098	2015/04/01	0003947393
V	ZRP1	SYCF	PB1	120451	2016/12/31	1427	2016/01/01	0004183372
V	ZRP1	SYCF	PB1	121059	2015/12/31	1098	2015/04/01	0003947397
V	ZRP1	SYCF	PB1	121059	2016/12/31	1427	2016/01/01	0004183373
V	ZRP1	SYCF	PB1	135647	2015/12/31	1098	2015/04/01	0003947389
V	ZRP1	SYCF	PB1	135647	2016/12/31	1427	2016/01/01	0004183374
V	ZRP1	SYCF	PB1	135852	2015/12/31	1098	2015/04/01	0003947392
V	ZRP1	SYCF	PB1	135852	2016/12/31	1427	2016/01/01	0004183375
V	ZRP1	SYCF	PB1	136387	2015/12/31	1098	2015/04/01	0003947395
V	ZRP1	SYCF	PB1	136387	2016/12/31	1427	2016/01/01	0004183376
V	ZRP1	SYCF	PB1	137740	2015/12/31	1098	2015/04/01	0003947382
V	ZRP1	SYCF	PB1	137740	2016/12/31	1427	2016/01/01	0004183377
V	ZRP1	SYCF	PB1	138155	2015/12/31	1098	2015/04/01	0003947387
V	ZRP1	SYCF	PB1	138155	2016/12/31	1427	2016/01/01	0004183378
V	ZRP1	SYCF	PB1	139210	2015/12/31	1098	2015/04/01	0003947379
V	ZRP1	SYCF	PB1	139210	2016/12/31	1427	2016/01/01	0004183379
V	ZRP1	SYCF	PB1	139217	2015/12/31	1098	2015/04/01	0003947375
V	ZRP1	SYCF	PB1	139217	2016/12/31	1427	2016/01/01	0004183380
V	ZRP1	SYCF	PB1	139218	2015/12/31	1098	2015/04/01	0003947376
V	ZRP1	SYCF	PB1	139218	2016/12/31	1427	2016/01/01	0004183381
V	ZRP1	SYCF	PB1	140802	2015/12/31	1098	2015/04/01	0003947398
V	ZRP1	SYCF	PB1	140802	2016/12/31	1427	2016/01/01	0004183382
V	ZRP1	SYCF	PB1	142211	2015/12/31	1098	2015/04/01	0003947378
V	ZRP1	SYCF	PB1	142211	2016/12/31	1427	2016/01/01	0004183383
V	ZRP1	SYCF	PB1	142218	2015/12/31	1098	2015/04/01	0003947381
V	ZRP1	SYCF	PB1	142218	2016/12/31	1427	2016/01/01	0004183384
V	ZRP1	SYCF	PB1	150571	2015/12/31	1098	2015/04/01	0003947396
V	ZRP1	SYCF	PB1	150571	2016/12/31	1427	2016/01/01	0004183385
V	ZRP1	SYCF	PB1	158985	2015/12/31	1098	2015/04/01	0003947380
V	ZRP1	SYCF	PB1	158985	2016/12/31	1427	2016/01/01	0004183386
V	ZRP1	SYCF	PB1	161663	2015/12/31	1098	2015/04/01	0003947391
V	ZRP1	SYCF	PB1	161663	2016/12/31	1427	2016/01/01	0004183387
V	ZRP1	SYCF	PBD	101813	2015/12/31	1098	2015/04/01	0003947399
V	ZRP1	SYCF	PBD	101813	2016/12/31	1427	2016/01/01	0004183336
V	ZRP1	SYCF	PBD	103726	2015/12/31	1098	2015/04/01	0003947400
V	ZRP1	SYCF	PBD	103726	2016/12/31	1427	2016/01/01	0004183337
V	ZRP1	SYCF	PBD	103866	2015/12/31	1098	2015/04/01	0003947403
V	ZRP1	SYCF	PBD	103866	2016/12/31	1427	2016/01/01	0004183338
V	ZRP1	SYCF	PBD	108023	2015/12/31	1098	2015/04/01	0003947409
V	ZRP1	SYCF	PBD	108023	2016/12/31	1427	2016/01/01	0004183339
V	ZRP1	SYCF	PBD	109454	2015/12/31	1098	2015/04/01	0003947416
V	ZRP1	SYCF	PBD	109454	2016/12/31	1427	2016/01/01	0004183340
V	ZRP1	SYCF	PBD	110697	2015/12/31	1098	2015/04/01	0003947410
V	ZRP1	SYCF	PBD	110697	2016/12/31	1427	2016/01/01	0004183341
V	ZRP1	SYCF	PBD	111796	2015/12/31	1098	2015/04/01	0003947411
V	ZRP1	SYCF	PBD	111796	2016/12/31	1427	2016/01/01	0004183342
V	ZRP1	SYCF	PBD	114202	2015/12/31	1098	2015/04/01	0003947412
V	ZRP1	SYCF	PBD	114202	2016/12/31	1427	2016/01/01	0004183343
V	ZRP1	SYCF	PBD	114410	2015/12/31	1098	2015/04/01	0003947414
V	ZRP1	SYCF	PBD	114410	2016/12/31	1427	2016/01/01	0004183344
V	ZRP1	SYCF	PBD	114602	2015/12/31	1098	2015/04/01	0003947420
V	ZRP1	SYCF	PBD	114602	2016/12/31	1427	2016/01/01	0004183345
V	ZRP1	SYCF	PBD	120451	2015/12/31	1098	2015/04/01	0003947419
V	ZRP1	SYCF	PBD	120451	2016/12/31	1427	2016/01/01	0004183346
V	ZRP1	SYCF	PBD	121059	2015/12/31	1098	2015/04/01	0003947423
V	ZRP1	SYCF	PBD	121059	2016/12/31	1427	2016/01/01	0004183347
V	ZRP1	SYCF	PBD	135647	2015/12/31	1098	2015/04/01	0003947415
V	ZRP1	SYCF	PBD	135647	2016/12/31	1427	2016/01/01	0004183348
V	ZRP1	SYCF	PBD	135852	2015/12/31	1098	2015/04/01	0003947418
V	ZRP1	SYCF	PBD	135852	2016/12/31	1427	2016/01/01	0004183349
V	ZRP1	SYCF	PBD	136387	2015/12/31	1098	2015/04/01	0003947421
V	ZRP1	SYCF	PBD	136387	2016/12/31	1427	2016/01/01	0004183350
V	ZRP1	SYCF	PBD	137740	2015/12/31	1098	2015/04/01	0003947408
V	ZRP1	SYCF	PBD	137740	2016/12/31	1427	2016/01/01	0004183351
V	ZRP1	SYCF	PBD	138155	2015/12/31	1098	2015/04/01	0003947413
V	ZRP1	SYCF	PBD	138155	2016/12/31	1427	2016/01/01	0004183352
V	ZRP1	SYCF	PBD	139210	2015/12/31	1098	2015/04/01	0003947405
V	ZRP1	SYCF	PBD	139210	2016/12/31	1427	2016/01/01	0004183353
V	ZRP1	SYCF	PBD	139217	2015/12/31	1098	2015/04/01	0003947401
V	ZRP1	SYCF	PBD	139217	2016/12/31	1427	2016/01/01	0004183354
V	ZRP1	SYCF	PBD	139218	2015/12/31	1098	2015/04/01	0003947402
V	ZRP1	SYCF	PBD	139218	2016/12/31	1427	2016/01/01	0004183355
V	ZRP1	SYCF	PBD	140802	2015/12/31	1098	2015/04/01	0003947424
V	ZRP1	SYCF	PBD	140802	2016/12/31	1427	2016/01/01	0004183356
V	ZRP1	SYCF	PBD	142211	2015/12/31	1098	2015/04/01	0003947404
V	ZRP1	SYCF	PBD	142211	2016/12/31	1427	2016/01/01	0004183357
V	ZRP1	SYCF	PBD	142218	2015/12/31	1098	2015/04/01	0003947407
V	ZRP1	SYCF	PBD	142218	2016/12/31	1427	2016/01/01	0004183358
V	ZRP1	SYCF	PBD	150571	2015/12/31	1098	2015/04/01	0003947422
V	ZRP1	SYCF	PBD	150571	2016/12/31	1427	2016/01/01	0004183359
V	ZRP1	SYCF	PBD	158985	2015/12/31	1098	2015/04/01	0003947406
V	ZRP1	SYCF	PBD	158985	2016/12/31	1427	2016/01/01	0004183360
V	ZRP1	SYCF	PBD	161663	2015/12/31	1098	2015/04/01	0003947417
V	ZRP1	SYCF	PBD	161663	2016/12/31	1427	2016/01/01	0004183361
V	ZRP1	SYCF	RW7	101407	2015/12/31	1235	2015/08/13	0004078185
V	ZRP1	SYCF	RW7	101407	2016/12/31	1558	2016/01/01	0004184077
V	ZRP1	SYCF	RW7	102871	2015/12/31	1235	2015/08/13	0004078186
V	ZRP1	SYCF	RW7	102871	2016/12/31	1558	2016/01/01	0004184076
V	ZRP1	SYCF	RW7	103193	2015/12/31	1235	2015/08/13	0004078187
V	ZRP1	SYCF	RW7	103193	2016/12/31	1558	2016/01/01	0004184075
V	ZRP1	SYCF	RW7	106485	2015/12/31	1235	2015/08/13	0004078188
V	ZRP1	SYCF	RW7	106485	2016/12/31	1558	2016/01/01	0004184074
V	ZRP1	SYCF	RW7	106985	2015/12/31	1235	2015/08/13	0004078189
V	ZRP1	SYCF	RW7	106985	2016/12/31	1558	2016/01/01	0004184073
V	ZRP1	SYCF	RW7	107168	2015/12/31	1235	2015/08/13	0004078190
V	ZRP1	SYCF	RW7	107168	2016/12/31	1558	2016/01/01	0004184072
V	ZRP1	SYCF	RW7	111058	2015/12/31	1235	2015/08/13	0004078191
V	ZRP1	SYCF	RW7	111058	2016/12/31	1558	2016/01/01	0004184071
V	ZRP1	SYCF	RW7	111666	2015/12/31	1235	2015/08/13	0004078192
V	ZRP1	SYCF	RW7	111666	2016/12/31	1558	2016/01/01	0004184070
V	ZRP1	SYCF	RW7	112124	2015/12/31	1235	2015/08/13	0004078193
V	ZRP1	SYCF	RW7	112124	2016/12/31	1558	2016/01/01	0004184063
V	ZRP1	SYCF	RW7	136184	2015/12/31	1235	2015/08/13	0004078194
V	ZRP1	SYCF	RW7	136184	2016/12/31	1558	2016/01/01	0004184064
V	ZRP1	SYCF	RW7	150172	2015/12/31	1235	2015/08/13	0004078195
V	ZRP1	SYCF	RW7	150172	2016/12/31	1558	2016/01/01	0004184065
V	ZRP1	SYCF	RW7	157886	2015/12/31	1235	2015/08/13	0004078196
V	ZRP1	SYCF	RW7	157886	2016/12/31	1558	2016/01/01	0004184066
V	ZRP1	SYCF	RW7	158224	2015/12/31	1235	2015/08/13	0004078197
V	ZRP1	SYCF	RW7	158224	2016/12/31	1558	2016/01/01	0004184067
V	ZRP1	SYCF	RW7	179551	2015/12/31	1235	2015/08/13	0004078198
V	ZRP1	SYCF	RW7	179551	2016/12/31	1558	2016/01/01	0004184068
V	ZRP1	SYCF	RW7	179553	2015/12/31	1235	2015/08/13	0004078199
V	ZRP1	SYCF	RW7	179553	2016/12/31	1558	2016/01/01	0004184069
V	ZRP1	SYCF	SAP	101813	2015/12/31	1115	2015/04/01	0003947673
V	ZRP1	SYCF	SAP	101813	2016/12/31	1442	2016/01/01	0004183508
V	ZRP1	SYCF	SAP	102356	2015/12/31	1115	2015/04/01	0003947709
V	ZRP1	SYCF	SAP	102356	2016/12/31	1442	2016/01/01	0004183509
V	ZRP1	SYCF	SAP	102871	2015/12/31	1115	2015/04/01	0003947676
V	ZRP1	SYCF	SAP	102871	2016/12/31	1442	2016/01/01	0004183510
V	ZRP1	SYCF	SAP	103239	2015/12/31	1115	2015/04/01	0003947708
V	ZRP1	SYCF	SAP	103239	2016/12/31	1442	2016/01/01	0004183511
V	ZRP1	SYCF	SAP	103726	2015/12/31	1115	2015/04/01	0003947674
V	ZRP1	SYCF	SAP	103726	2016/12/31	1442	2016/01/01	0004183512
V	ZRP1	SYCF	SAP	103866	2015/12/31	1115	2015/04/01	0003947679
V	ZRP1	SYCF	SAP	103866	2016/12/31	1442	2016/01/01	0004183513
V	ZRP1	SYCF	SAP	108023	2015/12/31	1115	2015/04/01	0003947685
V	ZRP1	SYCF	SAP	108023	2016/12/31	1442	2016/01/01	0004183514
V	ZRP1	SYCF	SAP	109454	2015/12/31	1115	2015/04/01	0003947692
V	ZRP1	SYCF	SAP	109454	2016/12/31	1442	2016/01/01	0004183515
V	ZRP1	SYCF	SAP	110697	2015/12/31	1115	2015/04/01	0003947686
V	ZRP1	SYCF	SAP	110697	2016/12/31	1442	2016/01/01	0004183516
V	ZRP1	SYCF	SAP	110933	2015/12/31	1115	2015/04/01	0003947706
V	ZRP1	SYCF	SAP	110933	2016/12/31	1442	2016/01/01	0004183517
V	ZRP1	SYCF	SAP	111796	2015/12/31	1115	2015/04/01	0003947687
V	ZRP1	SYCF	SAP	111796	2016/12/31	1442	2016/01/01	0004183518
V	ZRP1	SYCF	SAP	111925	2015/12/31	1115	2015/04/01	0003947698
V	ZRP1	SYCF	SAP	111925	2016/12/31	1442	2016/01/01	0004183519
V	ZRP1	SYCF	SAP	114202	2015/12/31	1115	2015/04/01	0003947688
V	ZRP1	SYCF	SAP	114202	2016/12/31	1442	2016/01/01	0004183520
V	ZRP1	SYCF	SAP	114410	2015/12/31	1115	2015/04/01	0003947690
V	ZRP1	SYCF	SAP	114410	2016/12/31	1442	2016/01/01	0004183521
V	ZRP1	SYCF	SAP	114602	2015/12/31	1115	2015/04/01	0003947701
V	ZRP1	SYCF	SAP	114602	2016/12/31	1442	2016/01/01	0004183522
V	ZRP1	SYCF	SAP	119789	2015/12/31	1115	2015/04/01	0003947695
V	ZRP1	SYCF	SAP	119789	2016/12/31	1442	2016/01/01	0004183523
V	ZRP1	SYCF	SAP	120451	2015/12/31	1115	2015/04/01	0003947700
V	ZRP1	SYCF	SAP	120451	2016/12/31	1442	2016/01/01	0004183524
V	ZRP1	SYCF	SAP	121059	2015/12/31	1115	2015/04/01	0003947704
V	ZRP1	SYCF	SAP	121059	2016/12/31	1442	2016/01/01	0004183525
V	ZRP1	SYCF	SAP	135647	2015/12/31	1115	2015/04/01	0003947691
V	ZRP1	SYCF	SAP	135647	2016/12/31	1442	2016/01/01	0004183526
V	ZRP1	SYCF	SAP	135852	2015/12/31	1115	2015/04/01	0003947699
V	ZRP1	SYCF	SAP	135852	2016/12/31	1442	2016/01/01	0004183527
V	ZRP1	SYCF	SAP	136352	2015/12/31	1115	2015/04/01	0003947675
V	ZRP1	SYCF	SAP	136352	2016/12/31	1442	2016/01/01	0004183528
V	ZRP1	SYCF	SAP	136387	2015/12/31	1115	2015/04/01	0003947702
V	ZRP1	SYCF	SAP	136387	2016/12/31	1442	2016/01/01	0004183529
V	ZRP1	SYCF	SAP	137740	2015/12/31	1115	2015/04/01	0003947684
V	ZRP1	SYCF	SAP	137740	2016/12/31	1442	2016/01/01	0004183530
V	ZRP1	SYCF	SAP	137745	2015/12/31	1115	2015/04/01	0003947697
V	ZRP1	SYCF	SAP	137745	2016/12/31	1442	2016/01/01	0004183531
V	ZRP1	SYCF	SAP	138155	2015/12/31	1115	2015/04/01	0003947689
V	ZRP1	SYCF	SAP	138155	2016/12/31	1442	2016/01/01	0004183532
V	ZRP1	SYCF	SAP	139210	2015/12/31	1115	2015/04/01	0003947681
V	ZRP1	SYCF	SAP	139210	2016/12/31	1442	2016/01/01	0004183533
V	ZRP1	SYCF	SAP	139217	2015/12/31	1115	2015/04/01	0003947677
V	ZRP1	SYCF	SAP	139217	2016/12/31	1442	2016/01/01	0004183534
V	ZRP1	SYCF	SAP	139218	2015/12/31	1115	2015/04/01	0003947678
V	ZRP1	SYCF	SAP	139218	2016/12/31	1442	2016/01/01	0004183535
