Item Num,Item Description,Material Status,OH Qty,OH Cost,Landed Cost,Excess 6 Mo.,Excess 6M C,Gr.Req.6Mo,Gr.Req.6M C,MOQ,Gr.Req.7Mo,Gr.Req.7M C,GrReg7-12less,Hist 6 Mo,Hist 6M CST,Hist 12 Mo,Hist 12M CS,Merc Type,Product Hierarchy,Brand,Category,Sub-Category,ABC,Ticketed For,MSRP,MAP,SAP,New MSRP,MSSP,Tckt Prc,Plant,Inner Pack,Master Pack,Catlg Prc,Profit Ctr,MRP Controller,Sfty Ind.,Sfty wkdays,UPC #,Excess 9 Mo.,Excess 9M C,Gr.Req.9Mo,Gr.Req.9M C,Material Text1,Material Text2,Material Text3,Material Text4,Material Text5,Material Text6,Material Text7,XDst Status,Mate
75404-78,BASKET HOLDER....WHITE,10,14027,34506.42,2.46,14027,34506.42,0,0,0,0,0,0,0,0,0,0,EFX,MISC PACKAGING,MISC,PACKAGING,,C,,0,0,0,0,0,0,1000,0,24,0,40599,801,1,0,4422001171,14027,34506.42,0,0,,,,,,,,,ZACC
5169949,MKSA REVEL 9OZ GOBLET S4,10,4881,35533.68,7.28,4711,34296.08,170,1237.6,1,12,0,11,151,1099.28,151,1099.28,BXD,MIKASA DRINKWARE BEV GLASSES,MIKASA,DRINKWARE,BEV GLASSES,C,,0,0,0,40,19.99,0,1000,0,6,10,40050,506,1,0,8.85991E+11,4705,34252.4,176,1281.28,,,,,,,,,ZITM
5154173,PFZ CAPRI 16PC DINNERWARE SET,10,1012,46309.12,45.76,748,34228.48,264,12080.64,1200,140,0,    1060.000-,124,5674.24,192,8785.92,MLR,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,B,,0,0,0,215,149.99,0,1000,0,1,149.99,25100,501,,0,25398135837,664,30384.64,348,15924.48,,,,,,,,,ZITM
5170092,MKSA GB JARDIN 5.3IN BOWL PORC,10,3720,33814.8,9.09,3720,33814.8,0,0,5000,0,0,    5000.000-,0,0,0,0,BXD,MKSA GRMET BASICS DINNERWARE CASUAL DINN,MKSA GRMET BASICS,DINNERWARE,CASUAL DINN,C,4049,0,0,0,0,0,0,1000,12,60,0,40040,551,,0,8.85991E+11,3720,33814.8,0,0,,,,,,,,,ZITM
5088636,GEM 2OZ SALT OR PEPR SHAKER CD,10,105614,33796.48,0.32,105614,33796.48,0,0,15000,0,0,   15000.000-,45,14.55,3243,1057.42,CDU,GEMCO GLASS SALT AND PEPPER,GEMCO,GLASS,SALT AND PEPPER,C,,0,0,1.99,1.99,1.99,0,1000,0,15,1,40005,201,,0,24131177912,105614,33796.48,0,0,,,,,,,,,ZITM
5134428,KIZMOS 250 CT STRAWS TGT PLAST,10,47432,33676.72,0.71,47432,33676.72,0,0,22464,0,0,   22464.000-,1,0.71,1,0.71,OSH,KIZMOS GADGETS HOUSEHOLD,KIZMOS,GADGETS,HOUSEHOLD,C,1724,0,0,0,3.99,0,0,1000,4,36,1.99,40005,453,1,0,24131284290,47432,33676.72,0,0,,,,,,,,,ZITM
5148351,MKSA 33.75OZ CARAFE,10,3239,33847.55,10.45,3218,33628.1,21,219.45,1,13,0,12,39,400.41,127,1318.45,BXD,MIKASA LIVING DRINKWARE BAR ACCESSO,MIKASA LIVING,DRINKWARE,BAR ACCESSO,C,,0,0,0,80,39.99,0,1000,0,4,20,40050,506,,0,8.85991E+11,3210,33544.5,29,303.05,,,,,,,,,ZITM
42603800,PFZ PLMTH 16PC DINNERWARE SET-,10,969,34980.9,36.1,925,33392.5,44,1588.4,0,788,0,788,581,21256.56,621,22712.19,BXD,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,A,,0,0,0,262,159.99,0,1000,0,1,60,25100,501,,0,25398702985,519,18735.9,450,16245,,,,,,,,,ZITM
DSPAHDUMP,FW 1PC DISPLAY BIN DUMP WHITE,10,11339,33132.56,2.922,11338,33129.64,1,2.92,0,0,0,0,0,0,0,0,CPT,FARBERWARE PACKAGING,FARBERWARE,PACKAGING,,C,,16.99,0,0,16.99,0,0,1000,0,24,8.49,40005,801,,0,45908111571,11338,33129.64,1,2.92,,,,,,,,,ZACC
5140391,MKSA REVEL 12OZ DOF S4,10,7861,35217.28,4.48,7378,33053.44,483,2163.84,1,406,0,405,673,2995.12,2135,9541.93,BXD,MIKASA DRINKWARE BAR  ACCESSO,MIKASA,DRINKWARE,BAR  ACCESSO,C,,0,0,0,40,19.99,0,1000,0,6,10,40050,506,,0,8.85991E+11,7158,32067.84,703,3149.44,,,,,,,,,ZITM
53FNQ204G,FN CROCK SET OF FOUR WOOD TOOL,10,7605,38177.1,5.02,6509,32675.18,1096,5501.92,3600,2100,0,    1500.000-,5674,29218.5,5674,29218.5,OSH,FOOD NETWORK GADGETS TOOLS,FOOD NETWORK,GADGETS,TOOLS,B,661,0,0,0,0,0,39.99,1000,0,4,0,40005,353,,0,24131328062,5309,26651.18,2296,11525.92,,,,,,,,,ZITM
KN12STSNBXCAK,KA GMT 12PC CNDY APLE SS ST BA,21,1263,32257.02,25.54,1262,32231.48,1,25.54,800,0,0,     800.000-,43,1098.22,278,7102.64,BXD,KITCHENAID CUTLERY PREP SETS,KITCHENAID,CUTLERY,PREP SETS,C,661,0,99.99,0,119.99,0,129.99,1000,0,2,36,40010,351,,0,45908060466,1262,32231.48,1,25.54,,,,,,,,,ZITM
5063742,PED PRO 11IN 3.0MM BRSHD ALUM,21,3918,32245.14,8.23,3912,32195.76,6,49.38,0,5,0,5,11,90.53,23,189.29,OSH,PEDRINI COOKWARE,PEDRINI,COOKWARE,,C,,0,0,34,24.99,0,0,1000,0,6,15,40020,303,1,0,15388033168,3909,32171.07,9,74.07,,,,,,,,,ZITM
5142440,MKSA LAURA 11.5OZ MARTINI S4,10,6725,37592.75,5.59,5734,32053.06,991,5539.69,1,791,0,790,2421,13455.97,5418,30159.22,BXD,MIKASA DRINKWARE STEMWARE,MIKASA,DRINKWARE,STEMWARE,B,,0,0,0,40,19.99,0,1000,0,4,10,40050,506,1,0,8.85991E+11,5273,29476.07,1452,8116.68,,,,,,,,,ZITM
HFNJ15902G,FN DISH RACK KOHLS,10,4856,52104.88,10.73,2976,31932.48,1880,20172.4,3600,2674,0,     926.000-,241,2586.98,4248,46423.56,OSS,FOOD NETWORK GADGETS,FOOD NETWORK,GADGETS,,A,661,0,0,0,49.99,0,49.99,1000,0,4,17.5,40005,353,,0,24131298969,1276,13691.48,3580,38413.4,,,,,,,,,ZITM
5150386,FW 30PC SPIN N STOR PLASTIC CA,10,3075,45079.5,14.66,2170,31812.2,905,13267.3,1200,780,0,     420.000-,2439,36039.34,2829,41920.54,BXD,FARBERWARE CUTLERY,FARBERWARE,CUTLERY,,A,,0,49.99,0,0,0,0,1000,0,2,27.5,40010,604,,0,45908076450,1534,22488.44,1541,22591.06,,,,,,,,,ZITM
KN018OHOBT,KA GMT AVOCADO SCOOP BLACK TGT,21,18585,34010.55,1.83,17289,31638.87,1296,2371.68,3600,192,0,    3408.000-,1153,2109.99,5583,10216.89,OSH,KITCHENAID GADGETS FRUIT & VEG,KITCHENAID,GADGETS,FRUIT & VEG,C,1724,0,9.99,9.99,12.99,9.99,0,1000,3,12,5,40005,453,,0,24131265657,17169,31419.27,1416,2591.28,,,,,,,,,ZITM
5161696,SAB EXPANDABLE COLANDER BLK,10,3591,31636.71,8.81,3590,31627.9,1,8.81,100,7,0,      93.000-,9,79.29,9,79.29,OSS,SABATIER GADGETS HOUSEHOLD,SABATIER,GADGETS,HOUSEHOLD,C,,0,0,29.99,29.99,0,0,1000,0,4,15,40005,603,1,0,24131321216,3590,31627.9,1,8.81,,,,,,,,,ZITM
KN010OHGAA,KA GMT ASAIN STRAINER GREEN AP,21,11764,36233.12,3.08,10216,31465.28,1548,4767.84,3600,0,0,    3600.000-,21,64.68,1219,3754.52,OSH,KITCHENAID GADGETS STRAINING,KITCHENAID,GADGETS,STRAINING,B,,0,14.99,14.99,18.99,18.99,0,1000,3,36,7.5,40005,204,,0,24131231867,10216,31465.28,1548,4767.84,,,,,,,,,ZITM
5065310,MKSA LOVE STORY 8X10IN FRAME,21,2919,32955.51,11.29,2769,31262.01,150,1693.5,5000,108,0,    4892.000-,264,2948.96,551,6181.52,BXD,MIKASA GIFTWARE FRAME,MIKASA,GIFTWARE,FRAME,C,2500,0,0,0,65,44.99,65,1000,3,6,22.5,40050,506,,0,8.85991E+11,2675,30200.75,244,2754.76,,,,,,,,,ZITM
KN010OHTGA,KA GMT ASIAN STRAINER TANGERIN,21,11959,35877,3,10411,31233,1548,4644,3600,0,0,    3600.000-,10,30,1210,3630,OSH,KITCHENAID GADGETS STRAINING,KITCHENAID,GADGETS,STRAINING,B,,0,14.99,14.99,18.99,17.99,0,1000,3,36,7.5,40005,204,,0,24131206346,10411,31233,1548,4644,,,,,,,,,ZITM
KG113ER,KA PIZZA WHEEL RED,10,6904,31482.24,4.56,6832,31153.92,72,328.32,0,96,0,96,149,679.44,938,4285.11,OSH,KITCHENAID GADGETS PIZZA,KITCHENAID,GADGETS,PIZZA,C,,26.99,24.99,24.99,29.99,14.99,0,1000,3,36,11.5,40005,202,1,0,24131072705,6779,30912.24,125,570,,,,,,,,,ZITM
5021790,KAM BLACK WIRE FRUIT BASKET W,10,11167,38637.82,3.46,8988,31098.48,2179,7539.34,0,861,0,861,9079,31783.04,26940,93157.35,BXD,KAMENSTEIN PANTRYWARE WIRE,KAMENSTEIN,PANTRYWARE,WIRE,B,1757,0,0,12.99,12.99,12.99,0,1000,0,3,6.5,40025,701,,0,37531001039,8453,29247.38,2714,9390.44,,,,,,,,,ZITM
5116173,GUY DECO 9.5 INCH FRY PAN AVIA,21,4261,30934.86,7.26,4251,30862.26,10,72.6,3000,6,0,    2994.000-,85,617.1,277,2011.02,OSH,GUY FIERI COOKWARE PORCELN ALUM,GUY FIERI,COOKWARE,PORCELN ALUM,C,,0,19.99,24.99,29.99,29.99,0,1000,0,4,12,40020,305,,0,15388045840,4247,30833.22,14,101.64,,,,,,,,,ZITM
HFNJ15200DWD,FN 11X14X.75 BAMBOO ETCHED BRD,10,9148,34305,3.75,8216,30810,932,3495,1200,1710,0,510,95,356.25,7049,26881.35,OSS,FOOD NETWORK BOARDS WOOD,FOOD NETWORK,BOARDS,WOOD,B,661,0,0,0,19.99,0,29.99,1000,0,3,4.5,40010,351,,0,24131302710,6991,26216.25,2157,8088.75,,,,,,,,,ZITM
HFDSP0011,HOFF SMALL FLOOR DISPLAY,40,97,30697.59,316.47,97,30697.59,0,0,0,0,0,0,1,316.47,1,316.47,EFX,HOFFRITZ CUTLERY,HOFFRITZ,CUTLERY,,C,,0,0,0,0,0,0,1000,0,1,0,40010,801,,0,45908008376,97,30697.59,0,0,,,,,,,,,ZITM
5116171,GUY DECO 9.5 INCH FRY PAN TACO,21,4248,30798,7.25,4208,30508,40,290,3000,71,0,    2929.000-,175,1268.75,260,1885,OSH,GUY FIERI COOKWARE PORCELN ALUM,GUY FIERI,COOKWARE,PORCELN ALUM,C,,0,19.99,24.99,29.99,29.99,0,1000,0,4,12,40020,305,,0,15388045826,4185,30341.25,63,456.75,,,,,,,,,ZITM
KC475OHA3K,KA MEA CUPS SPNS ASST PEACOCK,21,18035,41660.85,2.31,13180,30445.8,4855,11215.05,3600,4200,0,600,2990,6906.9,12137,28017.09,OSH,KITCHENAID GADGETS MEASURING,KITCHENAID,GADGETS,MEASURING,B,661,0,9.99,9.99,12.99,9.99,15.99,1000,3,36,5,40005,353,1,0,24131295357,10480,24208.8,7555,17452.05,,,,,,,,,ZITM
5158522,BLT GROWLER WITH NEOPRENE TOTE,10,4792,33496.08,6.99,4351,30413.49,441,3082.59,5000,302,0,    4698.000-,150,1047.28,150,1047.28,PKG,BUILT WINE BEER TOTE,BUILT,WINE,BEER TOTE,B,,0,15,0,29.99,0,0,1000,6,12,15,40075,609,,0,8.44983E+11,4195,29323.05,597,4173.03,,,,,,,,,ZITM
KN895BXGRB,KA STAINLESS STEEL PANEL DISH,10,2974,35450.08,11.92,2534,30205.28,440,5244.8,3600,307,0,    3293.000-,400,4768,1870,22278.05,BXD,KITCHENAID SINKWARE SINK ACCESSORIES,KITCHENAID,SINKWARE,SINK ACCESSORIES,B,,0,0,0,59.99,49.99,0,1000,0,2,25,40005,204,1,0,24131265602,2417,28810.64,557,6639.44,,,,,,,,,ZITM
5145865,PFZ BASICS BRZ WIRE 2 TIER FRT,10,3719,32838.77,8.83,3420,30198.6,299,2640.17,800,190,0,     610.000-,191,1627.09,824,7412.62,OSS,PFALTZGRAFF PANTRYWARE WIRE,PFALTZGRAFF,PANTRYWARE,WIRE,C,882,0,0,0,44.99,39.99,80,1000,0,2,17.5,40025,701,1,0,37531039445,3322,29333.26,397,3505.51,,,,,,,,,ZITM
5021404,KAM MDF - WOOD WINE RACK - KD,10,11065,51009.65,4.61,6524,30075.64,4541,20934.01,0,4575,0,4575,13682,63693.94,28709,132006.61,BXD,KAMENSTEIN STOR/ORG KITCHEN STORAGE,KAMENSTEIN,STOR/ORG,KITCHEN STORAGE,A,,0,0,29.99,24.99,24.99,0,1000,0,6,12.5,40025,608,,0,37531000018,3126,14410.86,7939,36598.79,,,,,,,,,ZITM
5064253,CHEFMATE 12IN 100CT BAMBOO SKE,21,71650,29949.7,0.418,71650,29949.7,0,0,3600,0,0,    3600.000-,0,0,6,2.51,OSH,PRIVATE LABEL GADGETS MIXED,PRIVATE LABEL,GADGETS,MIXED,C,1724,0,0,1.49,1.99,0,0,1000,6,24,0.75,40005,453,,0,24131118250,71650,29949.7,0,0,,,,,,,,,ZITM
KN190OHOBT,KA GMT ROLLING MINCER BLACK TG,21,12592,32991.04,2.62,11392,29847.04,1200,3144,3600,0,0,    3600.000-,5,13.1,5,13.1,OSH,KITCHENAID GADGETS KITCHEN TOOLS,KITCHENAID,GADGETS,KITCHEN TOOLS,C,1724,0,12.99,12.99,16.99,14.99,0,1000,3,12,5,40005,453,1,0,24131131778,11392,29847.04,1200,3144,,,,,,,,,ZITM
KN318OHERK,KA GMT ROLLING PIN RED KOHLS,21,4970,29834.91,6.003,4970,29834.91,0,0,3600,0,0,    3600.000-,1,6,1126,6756.55,OSH,KITCHENAID GADGETS BAKING ITEMS,KITCHENAID,GADGETS,BAKING ITEMS,C,661,0,29.99,29.99,37.99,29.99,39.99,1000,3,6,15,40005,353,,0,24131148677,4970,29834.91,0,0,,,,,,,,,ZITM
KG318OB,KA ROLLING PIN BLACK SILICONE,10,3423,29027.04,8.48,3412,28933.76,11,93.28,0,14,0,14,130,1102.4,147,1246.56,OSH,KITCHENAID GADGETS BAKING ITEMS,KITCHENAID,GADGETS,BAKING ITEMS,C,,39.99,39.99,39.99,49.99,29.99,0,1000,3,6,20,40005,202,,0,24131091126,3404,28865.92,19,161.12,,,,,,,,,ZITM
5119862,PFZ VILLA D LUNA BLUE 16PC DNR,10,1109,52622.05,47.45,609,28897.05,500,23725,1500,678,0,     822.000-,771,36583.95,1229,58344.95,MLR,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,A,,0,0,0,260,149.99,0,1000,0,1,149.99,25100,501,,0,25398109944,383,18173.35,726,34448.7,,,,,,,,,ZITM
5070621,KA PRO SS 14PC CUTLERY SET,21,1280,28748.8,22.46,1277,28681.42,3,67.38,500,0,0,     500.000-,1963,45246.46,7253,168776.68,BXD,KITCHENAID CUTLERY,KITCHENAID,CUTLERY,,C,,0,0,0,149.99,99.99,0,1000,0,2,55,40010,601,,0,45908027070,1277,28681.42,3,67.38,,,,,,,,,ZITM
7207365,PED AND BD MINI WALKAROUND DIS,10,461,28425.26,61.66,460,28363.6,1,61.66,100,0,0,     100.000-,1,61.66,1,61.66,CPT,PRIVATE LABEL ACCESSORIES,PRIVATE LABEL,ACCESSORIES,,C,,0,0,0,0,0,0,1000,0,1,0,40020,801,,0,24131283446,460,28363.6,1,61.66,,,,,,,,,ZACC
LB12-BLK,BLT SPICY RELISH LUNCH TOTE -,10,9871,47380.8,4.8,5853,28094.4,4018,19286.4,1008,3559,0,2551,1700,8271.16,7383,36251.74,BXD,BUILT LUNCH BAG,BUILT,LUNCH,BAG,A,9999,0,0,0,24.99,0,0,1000,3,24,12.5,40075,609,,0,8.44983E+11,3881,18628.8,5990,28752,,,,,,,,,ZITM
5147825,PFZ MERISELLA 16PC DINNERWARE,10,1044,39181.32,37.53,748,28072.44,296,11108.88,800,120,0,     680.000-,97,3658.43,358,13746.38,MLR,PFALTZGRAFF - DTC DINNERWARE CASUAL DINN,PFALTZGRAFF - DTC,DINNERWARE,CASUAL DINN,B,,0,0,0,215,149.99,0,1000,0,1,75,25100,501,,0,25398130924,676,25370.28,368,13811.04,,,,,,,,,ZITM
KC175OSERA,KA S3 MIXING BOWLS RED,10,15136,76588.16,5.06,5528,27971.68,9608,48616.48,3600,6495,0,2895,10519,52656.8,13861,69748.32,OSS,KITCHENAID GADGETS KITCHEN TOOLS,KITCHENAID,GADGETS,KITCHEN TOOLS,A,,0,24.99,24.99,31.99,24.99,0,1000,0,4,12.5,40005,204,1,0,24131141647,1965,9942.9,13171,66645.26,,,,,,,,,ZITM
KC560BXA4A,KA CERAMIC CROCK AND TOOL SET,10,3239,27434.33,8.47,3239,27434.33,0,0,3600,0,0,    3600.000-,361,3057.67,361,3057.67,BXD,KITCHENAID GADGETS KITCHEN TOOLS,KITCHENAID,GADGETS,KITCHEN TOOLS,C,,0,34.99,34.99,44.99,0,0,1000,0,3,17.5,40005,204,1,0,24131331796,3239,27434.33,0,0,,,,,,,,,ZITM
5111864,BAKERS ADVNTGE 9X9IN SQ CRMC B,10,5522,31585.84,5.72,4779,27335.88,743,4249.96,0,626,0,626,465,2659.8,650,3717.88,OSS,BAKERS ADVANTAGE BAKEWARE CERAMIC,BAKERS ADVANTAGE,BAKEWARE,CERAMIC,B,,0,0,14.99,19.99,0,0,1000,0,6,9,40020,302,,0,15388045000,4501,25745.72,1021,5840.12,,,,,,,,,ZITM
5129594,BD 3PC SET 15IN AND 17IN AND C,10,5092,27649.56,5.43,4997,27133.71,95,515.85,1200,110,0,    1090.000-,59,320.37,340,1846.06,OSS,BAKERS ADVANTAGE BAKEWARE METAL,BAKERS ADVANTAGE,BAKEWARE,METAL,C,,0,0,14.99,19.99,0,0,1000,0,12,9,40020,302,1,0,15388049008,4931,26775.33,161,874.23,,,,,,,,,ZITM
5164681,SAB SET OF 3 SS COLANDERS,10,3564,35212.32,9.88,2746,27130.48,818,8081.84,3600,131,0,    3469.000-,36,355.52,36,355.52,OSS,SABATIER GADGETS KITCHEN TOOLS,SABATIER,GADGETS,KITCHEN TOOLS,C,,0,0,0,39.99,39.99,0,1000,0,6,20,40005,603,1,0,24131327980,2651,26191.88,913,9020.44,,,,,,,,,ZITM
5163517,FW WM S2 BOWL HUGGERS ASST CDU,21,13188,31255.56,2.37,11328,26847.36,1860,4408.2,3600,2310,0,    1290.000-,5712,13506.84,5712,13506.84,CDU,FARBERWARE GADGETS HOUSEHOLD,FARBERWARE,GADGETS,HOUSEHOLD,B,568,0,0,9.97,11.99,0,0,1000,0,6,6,40005,253,,0,24131326594,9968,23624.16,3220,7631.4,,,,,,,,,ZITM
KN305BXOBA,KA GMT FRUIT SLICER-WEDGER BLA,21,5488,26671.68,4.86,5488,26671.68,0,0,3600,0,0,    3600.000-,249,1210.14,361,1754.46,BXD,KITCHENAID GADGETS FRUIT & VEG,KITCHENAID,GADGETS,FRUIT & VEG,C,,0,19.99,19.99,24.99,19.99,0,1000,0,4,10,40005,204,,0,24131146932,5488,26671.68,0,0,,,,,,,,,ZITM
KG113WH,KA PIZZA WHEEL WHITE,10,6480,26568,4.1,6455,26465.5,25,102.5,0,25,0,25,61,250.1,94,385.4,OSH,KITCHENAID GADGETS PIZZA,KITCHENAID,GADGETS,PIZZA,C,,26.99,24.99,24.99,29.99,14.99,0,1000,3,36,11.5,40005,202,,0,24131072743,6440,26404,40,164,,,,,,,,,ZITM
KN167OSOBA,KA GOURMET 3QT SS COLANDER BLA,10,4097,26835.35,6.55,4014,26291.7,83,543.65,3000,124,0,    2876.000-,302,1978.1,384,2514.94,OSS,KITCHENAID GADGETS STRAINING,KITCHENAID,GADGETS,STRAINING,C,,0,29.99,29.99,37.99,0,0,1000,0,4,15,40005,204,1,0,24131189199,3925,25708.75,172,1126.6,,,,,,,,,ZITM
5147412,FW WM S3 GRATERS ASST,21,19797,26330.01,1.33,19638,26118.54,159,211.47,2400,70,0,    2330.000-,7887,10922.87,22077,30930.77,OSH,FARBERWARE GADGETS GRATERS,FARBERWARE,GADGETS,GRATERS,C,568,0,0,8.97,11.99,0,0,1000,2,8,6,40005,253,,0,24131301386,19608,26078.64,189,251.37,,,,,,,,,ZITM
B-AST-754,NOSH LUNCH BAG ASSORT- PARTY S,10,6499,25931.01,3.99,6498,25927.02,1,3.99,1008,0,0,    1008.000-,4995,19930.05,4997,19937.99,BXD,BYO LUNCH LUNCH BAG,BYO,LUNCH,LUNCH BAG,C,9999,0,0,0,12.99,0,0,1000,0,6,5.95,40075,609,,0,8.44983E+11,6498,25927.02,1,3.99,,,,,,,,,ZITM
5124801,FW WM SILICONE BASTING SPOON R,21,17705,25849.3,1.46,17705,25849.3,0,0,3600,0,0,    3600.000-,0,0,247,360.62,OSH,FARBERWARE GADGETS KITCHEN TOOLS,FARBERWARE,GADGETS,KITCHEN TOOLS,C,568,0,0,4.97,6.99,0,0,1000,3,12,3.5,40005,253,,0,24131267064,17705,25849.3,0,0,,,,,,,,,ZITM
5106893,FW CERMC 3IN PARING KNIFE W SH,10,8718,25805.28,2.96,8662,25639.52,56,165.76,1000,0,0,    1000.000-,443,1311.28,923,2732.08,OSH,FARBERWARE CUTLERY OPEN STOCK,FARBERWARE,CUTLERY,OPEN STOCK,C,,0,0,19.99,28,0,0,1000,0,1,5.5,40010,604,1,0,45908050542,8662,25639.52,56,165.76,,,,,,,,,ZITM
5119243,FW PRO PITZO PIZZA CUTTER,10,8112,25958.4,3.2,7986,25555.2,126,403.2,0,164,0,164,828,2649.6,845,2704,OSH,FARBERWARE GADGETS PIZZA,FARBERWARE,GADGETS,PIZZA,C,,0,0,14.99,18.99,0,0,1000,3,12,7.5,40005,402,1,0,24131256136,7932,25382.4,180,576,,,,,,,,,ZITM
5141819,FW 10PC KAPOOSH SET,21,1642,25467.42,15.51,1642,25467.42,0,0,1200,0,0,    1200.000-,3,46.53,62,960.1,BXD,FARBERWARE CUTLERY OPEN STOCK,FARBERWARE,CUTLERY,OPEN STOCK,C,1879,0,0,0,29.97,0,0,1000,0,1,18,40010,604,,0,45908062354,1642,25467.42,0,0,,,,,,,,,ZITM
5094320,SMLIV 8IN FRY PAN NS ALUM RED,10,9707,26597.18,2.74,9290,25454.6,417,1142.58,0,164,0,164,709,1885.24,2113,5984.92,OSH,PRIVATE LABEL COOKWARE ALUM NS,PRIVATE LABEL,COOKWARE,ALUM NS,C,2202,0,0,0,0,0,0,1000,0,6,0,40020,303,,0,41520000651,9187,25172.38,520,1424.8,,,,,,,,,ZITM
5156541,SAB 15PC ACACIA SSHH CUT SET T,10,1175,30420.75,25.89,980,25372.2,195,5048.55,1000,204,0,     796.000-,622,16109.94,622,16109.94,BXD,SABATIER CUTLERY SETS,SABATIER,CUTLERY,SETS,B,,0,0,0,129.99,99.99,0,1000,0,2,55,40010,601,1,0,45908069278,906,23456.34,269,6964.41,,,,,,,,,ZITM
5026937,GFRSH AVOCADO SLICER 12CT CLS,40,1379,25235.7,18.3,1379,25235.7,0,0,3600,0,0,    3600.000-,0,0,13,237.9,CLS,HOAN GADGETS FRUIT & VEG,HOAN,GADGETS,FRUIT & VEG,C,,0,0,0,50,0,0,1000,0,6,24.5,40005,607,,0,24131059041,1379,25235.7,0,0,,,,,,,,,ZITM
5136690,FW 17PC HLW HDL CUTLERY LOCK B,10,641,25216.94,39.34,641,25216.94,0,0,1200,0,0,    1200.000-,0,0,0,0,BXD,FARBERWARE CUTLERY,FARBERWARE,CUTLERY,,C,664,0,0,0,69.97,0,0,1000,0,1,42,40010,604,1,0,45908060572,641,25216.94,0,0,,,,,,,,,ZITM
5084662,FW BBQ ASST TOOLS CDU TNGS AND,21,549,25160.67,45.83,549,25160.67,0,0,0,0,0,0,0,0,1,45.8,CDU,FARBERWARE BBQ TOOLS,FARBERWARE,BBQ,TOOLS,C,,0,195.74,0,195.74,0,0,1000,0,1,96,40005,606,,0,24131168804,549,25160.67,0,0,,,,,,,,,ZITM
5152818,MKSA SERENITY PLAT 13.75IN TEA,10,1502,25684.2,17.1,1464,25034.4,38,649.8,1,42,0,41,43,735.3,52,889.2,BXD,MIKASA GIFTWARE VASE,MIKASA,GIFTWARE,VASE,C,,0,0,0,160,79.99,0,1000,0,4,40,40050,506,,0,8.85991E+11,1443,24675.3,59,1008.9,,,,,,,,,ZITM
5163153,MO2 WM 6PC TOOL SET BROWN,10,9016,46793.04,5.19,4816,24995.04,4200,21798,2400,3240,0,840,1182,6535.88,1182,6535.88,BXD,MOSSY OAK GADGETS SETS,MOSSY OAK,GADGETS,SETS,A,568,0,0,17.86,19.99,0,0,1000,0,2,11.25,40005,253,1,0,24131326198,2636,13680.84,6380,33112.2,,,,,,,,,ZITM
53FN1900G,FN 2 MEASURING CUPS,10,25332,28625.16,1.13,22020,24882.6,3312,3742.56,3600,2650,0,     950.000-,1441,1628.34,1441,1628.34,OSS,FOOD NETWORK GADGETS TOOLS,FOOD NETWORK,GADGETS,TOOLS,B,661,0,0,0,0,0,9.99,1000,2,12,2.4,40005,353,,0,24131320608,20420,23074.6,4912,5550.56,,,,,,,,,ZITM
KN895BXGRA,KA GMT SS COMPACT DISH RACK GR,10,2532,33169.2,13.1,1894,24811.4,638,8357.8,3600,175,0,    3425.000-,5054,66207.4,5445,71328.31,BXD,KITCHENAID SINKWARE SINK ACCESSORIES,KITCHENAID,SINKWARE,SINK ACCESSORIES,B,,0,59.99,59.99,59.99,0,0,1000,0,2,30,40005,204,,0,24131252510,1786,23396.6,746,9772.6,,,,,,,,,ZITM
5152820,MKSA SERENITY PLATINUM 9IN BOW,10,1533,25754.4,16.8,1476,24796.8,57,957.6,1,38,0,37,43,722.4,79,1327.2,BXD,MIKASA GIFTWARE VASE,MIKASA,GIFTWARE,VASE,C,,0,0,0,120,59.99,0,1000,0,2,30,40050,506,,0,8.85991E+11,1446,24292.8,87,1461.6,,,,,,,,,ZITM
5159424,BA CS 0.4MM CVRED 12 CUP CUPCA,10,5874,24729.54,4.21,5874,24729.54,0,0,1200,0,0,    1200.000-,426,1793.46,426,1793.46,OSS,BAKERS ADVANTAGE BAKEWARE METAL,BAKERS ADVANTAGE,BAKEWARE,METAL,C,,0,0,14.99,19.99,0,0,1000,0,6,8.24,40020,302,1,0,15388057454,5874,24729.54,0,0,,,,,,,,,ZITM
LV005-429,MKSA BREWMASTERS S4 VARIETAL G,21,2876,29680.32,10.32,2394,24706.08,482,4974.24,5000,121,0,    4879.000-,810,8359.2,2970,30620.48,OSS,MIKASA DRINKWARE BEV GLASSES,MIKASA,DRINKWARE,BEV GLASSES,B,,58,0,0,58,39.99,0,1000,0,4,20,40050,506,,0,6.41265E+11,2273,23457.36,603,6222.96,,,,,,,,,ZITM
5126278,SMLIV PIZZA SERVER PLASTIC - N,10,21232,24629.12,1.16,21232,24629.12,0,0,3600,0,0,    3600.000-,0,0,798,926.94,OSH,PRIVATE LABEL GADGETS PIZZA,PRIVATE LABEL,GADGETS,PIZZA,C,2202,0,0,0,5.99,0,0,1000,3,36,2.35,40005,502,1,0,41520035011,21232,24629.12,0,0,,,,,,,,,ZITM
